"country_code","month","day","relative_active_users"
country109,5,28,0.01484410495423025437
country39,3,19,0.00091935671675589556
country201,5,14,0.000009738948270719232627
country161,5,4,0.00211529956440021733
country211,3,26,0.00414879196332639310
country28,5,28,0.00094662577191390941
country79,6,12,0.00014413643440664464
country85,2,27,0.00560963420393427799
country157,5,2,0.00027658613088842621
country82,3,24,0.000013634527579006925678
country12,1,30,0.00014218864475250080
country177,3,19,0.00278339141577155668
country229,3,3,0.00012465853786520618
country59,5,28,0.000013634527579006925678
country27,2,21,0.000005843368962431539576
country98,4,1,0.00012271074821106233
country21,6,1,0.000001947789654143846525
country49,5,18,0.000074016006857466167965
country170,3,14,0.00029216844812157698
country42,5,31,0.00037981898255805007
country201,5,15,0.000009738948270719232627
country169,6,1,0.00292168448121576979
country143,1,11,0.000001947789654143846525
country154,6,2,0.000001947789654143846525
country200,5,29,0.000009738948270719232627
country107,6,24,0.00194584186448970268
country125,1,11,0.000015582317233150772203
country102,1,30,0.00024542149642212466
country39,3,31,0.00082586281335699093
country52,5,18,0.09701745488325085158
country149,6,2,0.00011102401028619925
country196,3,4,0.000001947789654143846525
country221,1,10,0.000033112424120445390932
country22,4,4,0.000048694741353596163135
country75,2,21,0.000003895579308287693051
country140,1,24,0.000001947789654143846525
country86,5,13,0.000054538110316027702711
country161,1,21,0.00264899392963563127
country161,6,29,0.00175301068872946187
country103,4,26,0.00069341311687520936
country52,4,9,0.12429040562057299063
country226,4,1,0.00228670505396487582
country17,2,20,0.00019477896541438465
country17,2,12,0.00018309222748952157
country203,1,14,0.000009738948270719232627
country77,1,9,0.00045188719976137239
country121,5,29,0.000001947789654143846525
country101,6,11,0.00035839329636246776
country86,6,22,0.000056485899970171549236
country130,2,29,0.000060381479278459242287
country200,4,25,0.000001947789654143846525
country58,4,5,0.000064277058586746935338
country194,3,17,0.00515190363521047406
country142,4,5,0.00118815168902774638
country66,3,7,0.00593296728652215652
country59,4,2,0.000017530106887294618729
country200,2,14,0.000009738948270719232627
country22,6,27,0.000064277058586746935338
country133,5,15,0.000007791158616575386102
country89,6,22,0.000005843368962431539576
country145,1,1,0.00029022065846743313
country126,2,22,0.00050642531007740010
country225,6,24,0.00016166654129393926
country210,3,24,0.000035060213774589237457
country148,5,2,0.000042851372391164623559
country38,5,4,0.000001947789654143846525
country203,1,25,0.000011686737924863079152
country63,1,31,0.00020062233437681619
country81,3,28,0.000001947789654143846525
country190,2,15,0.000003895579308287693051
country66,2,24,0.00609463382781609578
country135,1,21,0.000056485899970171549236
country69,6,26,0.00010907622063205541
country91,5,25,0.000021425686195582311779
country163,5,15,0.000056485899970171549236
country106,3,19,0.000072068217203322321440
country227,6,17,0.00016556212060222695
country81,5,2,0.000001947789654143846525
country22,2,27,0.000048694741353596163135
country26,6,9,0.000021425686195582311779
country19,6,27,0.000021425686195582311779
country212,3,7,0.000025321265503870004830
country30,6,6,0.00046552172734037932
country94,2,15,0.000027269055158013851356
country31,6,3,0.00011881516890277464
country164,3,18,0.00364431444290313685
country167,4,10,0.000031164634466301544406
country174,2,29,0.000005843368962431539576
country157,4,1,0.00026684718261770697
country95,1,6,0.000007791158616575386102
country92,6,10,0.000001947789654143846525
country200,3,15,0.000005843368962431539576
country158,2,11,0.000003895579308287693051
country166,5,24,0.00019088338610609696
country227,1,12,0.00017140548956465849
country54,5,19,0.000013634527579006925678
country79,1,30,0.00015971875163979542
country48,1,18,0.000027269055158013851356
country113,2,26,0.00245226717456710278
country158,4,29,0.000007791158616575386102
country221,2,8,0.000038955793082876930508
country57,4,5,0.00238214674701792430
country137,6,8,0.00425202481499601696
country117,4,1,0.000001947789654143846525
country148,5,12,0.000027269055158013851356
country223,3,23,0.00285740742262902285
country176,2,22,0.00192831175760240806
country131,6,27,0.000005843368962431539576
country56,6,8,0.000003895579308287693051
country187,3,25,0.000001947789654143846525
country218,5,17,0.000040903582737020777033
country81,1,13,0.000001947789654143846525
country141,2,1,0.03230603920362983847
country225,4,6,0.00015192759302322003
country42,1,14,0.00052200762731055087
country14,3,5,0.00101479840980894404
country183,1,18,0.00024347370676798082
country23,3,3,0.01089009195631824592
country47,3,28,0.00013439748613592541
country7,6,24,0.00912734231931806482
country110,3,8,0.000066224848240890781863
country212,5,13,0.000009738948270719232627
country53,3,18,0.00013439748613592541
country222,1,21,0.000011686737924863079152
country169,1,22,0.00354302938088765683
country144,4,8,0.00137319170617141180
country180,6,20,0.00074210785822880553
country138,1,16,0.000089598324090616940168
country163,3,10,0.000089598324090616940168
country171,4,1,0.000003895579308287693051
country181,4,6,0.00064082279621332551
country109,4,2,0.01782811870437862725
country137,1,5,0.00437473556320707930
country2,3,27,0.09255312099595315535
country85,2,18,0.00475650233541927322
country148,6,25,0.000023373475849726158305
country13,3,9,0.000015582317233150772203
country121,6,20,0.000001947789654143846525
country225,3,27,0.00018309222748952157
country140,6,24,0.000003895579308287693051
country113,3,28,0.00223606252295713581
country157,6,10,0.00032138529293373468
country204,6,3,0.000011686737924863079152
country73,5,16,0.000031164634466301544406
country182,2,19,0.00033307203085859776
country125,3,12,0.000021425686195582311779
country183,6,29,0.00026489939296356313
country68,2,5,0.000079859375819897707541
country170,3,12,0.00033501982051274160
country125,2,12,0.000011686737924863079152
country200,2,1,0.000007791158616575386102
country86,5,24,0.000040903582737020777033
country144,2,27,0.00175301068872946187
country100,5,9,0.000093493903398904633219
country216,6,1,0.000013634527579006925678
country113,2,24,0.00226722715742343736
country212,6,20,0.000015582317233150772203
country227,5,20,0.00016361433094808311
country156,1,18,0.000027269055158013851356
country165,6,12,0.000001947789654143846525
country228,6,25,0.00119399505799017792
country65,4,7,0.000005843368962431539576
country23,4,16,0.01128159767680115908
country9,6,26,0.00146084224060788489
country33,2,23,0.00459288800447119011
country68,3,4,0.000074016006857466167965
country183,4,22,0.00022010023091825466
country95,5,4,0.000023373475849726158305
country32,1,8,0.00562911210047571646
country95,2,17,0.000015582317233150772203
country197,1,21,0.000060381479278459242287
country69,3,14,0.000048694741353596163135
country162,5,26,0.000066224848240890781863
country13,1,6,0.000011686737924863079152
country32,5,4,0.00595634076237188267
country198,6,30,0.000017530106887294618729
country87,6,9,0.000013634527579006925678
country84,5,22,0.000001947789654143846525
country149,2,6,0.00013439748613592541
country90,4,26,0.00027269055158013851
country89,2,13,0.000005843368962431539576
country31,3,12,0.00011102401028619925
country157,2,20,0.00024931707573041236
country194,2,12,0.00538953397301602334
country133,1,10,0.000009738948270719232627
country95,5,1,0.000017530106887294618729
country104,5,8,0.00351965590503793067
country16,2,28,0.00377092077042248687
country159,6,3,0.01515380350923912597
country130,2,24,0.000058433689624315395762
country215,1,30,0.000037008003428733083982
country232,1,5,0.000001947789654143846525
country135,3,14,0.000054538110316027702711
country196,6,4,0.000001947789654143846525
country172,3,29,0.000009738948270719232627
country50,4,20,0.00016361433094808311
country125,5,3,0.000011686737924863079152
country215,2,29,0.000046746951699452316609
country27,4,17,0.000005843368962431539576
country197,2,23,0.000052590320661883856186
country101,4,20,0.00028437728950500159
country85,5,7,0.00478766696988557476
country217,1,14,0.00547718450745249643
country9,5,1,0.00130891464758466487
country158,6,5,0.000001947789654143846525
country119,6,18,0.00018114443783537773
country82,1,6,0.000005843368962431539576
country172,6,18,0.000007791158616575386102
country159,4,29,0.01494539001624573439
country156,2,27,0.000023373475849726158305
country183,3,7,0.00024152591711383697
country171,1,15,0.000007791158616575386102
country211,1,4,0.00365405339117385608
country18,6,2,0.00750678132707038451
country60,5,16,0.00193999849552727114
country126,3,7,0.00054732889281442087
country199,4,3,0.000005843368962431539576
country190,2,24,0.000005843368962431539576
country82,4,22,0.000015582317233150772203
country142,5,24,0.00112192684078685560
country187,4,5,0.000001947789654143846525
country79,4,9,0.00014997980336907618
country32,6,28,0.00550445356261051028
country31,3,17,0.000095441693053048479744
country169,4,7,0.00357614180500810222
country52,2,7,0.12725299368452578120
country163,1,23,0.000089598324090616940168
country42,1,8,0.00050447752042325625
country128,3,9,0.000013634527579006925678
country153,3,25,0.00226138378846100582
country45,5,7,0.01039924896347399660
country78,5,9,0.000097389482707192326270
country30,2,12,0.00051226867903983164
country221,5,7,0.000025321265503870004830
country201,6,22,0.000013634527579006925678
country73,6,5,0.000033112424120445390932
country221,6,11,0.000023373475849726158305
country26,5,21,0.000023373475849726158305
country226,6,24,0.00178612311284990726
country134,5,18,0.000007791158616575386102
country37,2,6,0.00017140548956465849
country170,3,17,0.00027658613088842621
country2,3,28,0.08765443001578138134
country216,5,4,0.000009738948270719232627
country33,6,2,0.00292363227086991363
country60,3,26,0.00246784949180025355
country161,2,9,0.00318463608452518907
country98,1,23,0.00016166654129393926
country110,6,7,0.000081807165474041554067
country108,6,20,0.00858585679546607548
country42,3,6,0.00044799162045308470
country35,3,14,0.00082001944439455939
country16,1,2,0.00352355148434621836
country223,3,20,0.00269184530202679590
country9,6,5,0.00147642455784103567
country27,2,10,0.000003895579308287693051
country103,6,29,0.00070120427549178475
country140,4,20,0.000003895579308287693051
country142,6,30,0.00114335252698243791
country115,6,8,0.000011686737924863079152
country55,4,24,0.000021425686195582311779
country205,3,3,0.000013634527579006925678
country115,6,17,0.000007791158616575386102
country32,4,5,0.00547523671779835258
country48,6,4,0.000027269055158013851356
country90,4,12,0.00028048171019671390
country8,6,6,0.000056485899970171549236
country172,2,15,0.000011686737924863079152
country201,2,24,0.000005843368962431539576
country78,1,29,0.00013829306544421310
country136,2,17,0.00024542149642212466
country179,5,7,0.00012076295855691848
country46,3,23,0.00039345351013705700
country98,3,26,0.00011686737924863079
country200,1,20,0.000007791158616575386102
country226,4,8,0.00224774926088199889
country82,4,26,0.000011686737924863079152
country68,6,18,0.000072068217203322321440
country192,3,2,0.000003895579308287693051
country22,4,10,0.000058433689624315395762
country158,3,9,0.000001947789654143846525
country155,2,13,0.000007791158616575386102
country148,1,10,0.000050642531007740009660
country11,2,6,0.01427340258556610734
country219,6,13,0.00011102401028619925
country211,3,22,0.00445264714937283316
country212,2,29,0.000015582317233150772203
country138,2,1,0.00010907622063205541
country170,2,5,0.00033112424120445391
country203,3,5,0.000007791158616575386102
country227,6,10,0.00016945769991051465
country222,4,29,0.000009738948270719232627
country131,1,1,0.000009738948270719232627
country111,1,17,0.00048889520319010548
country154,2,18,0.000003895579308287693051
country181,4,24,0.00052395541696469472
country65,5,31,0.000005843368962431539576
country18,1,23,0.00737433163058860295
country48,4,29,0.000048694741353596163135
country8,6,11,0.000070120427549178474914
country127,2,20,0.00279897373300470746
country56,6,27,0.000009738948270719232627
country138,6,21,0.00012271074821106233
country117,3,11,0.000001947789654143846525
country35,4,6,0.00082196723404870323
country138,5,24,0.00010323285166962387
country30,3,29,0.00047526067561109855
country203,6,25,0.000007791158616575386102
country73,4,23,0.000042851372391164623559
country5,1,8,0.00067588300998791474
country37,4,11,0.00017140548956465849
country119,1,15,0.00014413643440664464
country91,1,20,0.000029216844812157697881
country77,1,29,0.00043825267218236547
country17,3,11,0.00014997980336907618
country109,3,16,0.01717755695989458251
country157,2,24,0.00024152591711383697
country2,5,30,0.07267397978576105771
country1,5,7,0.000001947789654143846525
country143,3,4,0.000001947789654143846525
country112,1,25,0.00033891539982102930
country86,1,1,0.000050642531007740009660
country216,6,28,0.000007791158616575386102
country48,6,24,0.000040903582737020777033
country160,5,23,0.00037397561359561853
country108,6,22,0.00823720244737432696
country31,3,29,0.00011881516890277464
country54,4,9,0.000017530106887294618729
country19,1,18,0.000023373475849726158305
country109,5,17,0.01362089305142791875
country201,2,9,0.000003895579308287693051
country180,2,16,0.00075963796511610014
country152,3,7,0.000019477896541438465254
country208,3,6,0.00046941730664866701
country52,6,6,0.09872761419958914883
country119,4,16,0.00017919664818123388
country47,3,29,0.00013829306544421310
country79,3,2,0.00012271074821106233
country140,3,30,0.000003895579308287693051
country120,3,16,0.01167310339728407223
country36,3,10,0.000013634527579006925678
country49,2,8,0.000077911586165753861016
country190,6,3,0.000005843368962431539576
country183,2,20,0.00024152591711383697
country179,5,13,0.00011491958959448694
country166,6,8,0.00022399581022654235
country221,5,13,0.000021425686195582311779
country95,6,25,0.000013634527579006925678
country102,4,18,0.00017724885852709003
country118,5,14,0.000001947789654143846525
country204,6,13,0.000021425686195582311779
country73,4,29,0.000033112424120445390932
country169,2,4,0.00334825041547327218
country107,6,4,0.00194584186448970268
country36,2,8,0.000007791158616575386102
country133,1,19,0.000015582317233150772203
country217,3,27,0.00664391051028466050
country159,6,7,0.01488306074731313130
country109,5,11,0.01336962818604336255
country193,4,28,0.000001947789654143846525
country94,5,29,0.000029216844812157697881
country182,3,23,0.00034670655843760468
country159,6,27,0.01338131492396822563
country6,2,23,0.00323527861553292908
country6,1,24,0.00382545888073851458
country122,5,2,0.000052590320661883856186
country208,6,25,0.00032138529293373468
country1,3,3,0.000001947789654143846525
country216,2,5,0.000005843368962431539576
country113,5,5,0.00180365321973720188
country86,5,27,0.000054538110316027702711
country180,3,22,0.00095441693053048480
country60,5,23,0.00195947639206870960
country219,2,21,0.00018698780679780927
country121,4,8,0.000001947789654143846525
country116,3,15,0.000011686737924863079152
country138,1,9,0.000099337272361336172795
country118,1,21,0.000003895579308287693051
country229,2,13,0.00015971875163979542
country151,1,2,0.000033112424120445390932
country214,5,2,0.00548108008676078412
country127,2,6,0.00284961626401244747
country197,3,25,0.000056485899970171549236
country158,1,6,0.000001947789654143846525
country33,6,7,0.00318853166383347676
country175,5,9,0.00012076295855691848
country100,5,4,0.000097389482707192326270
country74,2,15,0.00137319170617141180
country101,3,24,0.00038761014117462546
country226,4,26,0.00184455680247422266
country23,3,19,0.01281061255530407860
country200,5,7,0.000005843368962431539576
country136,6,21,0.00020257012403096004
country168,5,10,0.00230228737119802659
country17,3,9,0.00013050190682763772
country131,4,8,0.000007791158616575386102
country217,6,11,0.00655431218619404356
country87,1,2,0.000019477896541438465254
country8,4,28,0.000050642531007740009660
country97,1,6,0.000017530106887294618729
country67,1,26,0.000011686737924863079152
country138,1,6,0.000097389482707192326270
country56,6,6,0.000003895579308287693051
country15,3,7,0.000001947789654143846525
country36,5,6,0.000011686737924863079152
country4,3,11,0.000027269055158013851356
country6,2,11,0.00313594134317159291
country158,4,12,0.000005843368962431539576
country28,3,3,0.00102064177877137558
country210,4,19,0.000023373475849726158305
country197,4,13,0.000037008003428733083982
country191,6,1,0.000009738948270719232627
country2,1,8,0.07343751333018544555
country116,3,14,0.000011686737924863079152
country121,5,2,0.000003895579308287693051
country164,3,19,0.00402218563580704307
country81,3,6,0.000001947789654143846525
country167,1,25,0.000042851372391164623559
country154,4,27,0.000003895579308287693051
country128,5,8,0.000003895579308287693051
country68,4,29,0.000070120427549178474914
country36,1,23,0.000005843368962431539576
country38,3,12,0.000001947789654143846525
country7,4,26,0.01047716054963975046
country89,3,14,0.000013634527579006925678
country159,6,1,0.01439806112343131352
country106,1,15,0.000068172637895034628389
country75,4,3,0.000003895579308287693051
country120,3,13,0.01253402642441565239
country227,5,24,0.00015192759302322003
country127,3,13,0.00277949583646326899
country212,6,10,0.000015582317233150772203
country5,4,30,0.00073821227892051783
country169,3,5,0.00351576032572964298
country61,1,28,0.00977985185345625340
country35,6,13,0.00073821227892051783
country125,5,1,0.000013634527579006925678
country122,3,25,0.000052590320661883856186
country23,3,9,0.01160298296973489375
country161,1,15,0.00285740742262902285
country36,1,9,0.000009738948270719232627
country62,6,6,0.000001947789654143846525
country176,6,3,0.00202375345065545654
country137,4,13,0.00441563914594410007
country124,3,4,0.00487726529397619170
country163,3,18,0.000075963796511610014490
country50,4,8,0.00016361433094808311
country230,1,20,0.000001947789654143846525
country157,4,27,0.00027658613088842621
country82,4,9,0.000015582317233150772203
country115,3,12,0.000015582317233150772203
country182,6,9,0.00021230907230167927
country158,4,24,0.000001947789654143846525
country97,1,20,0.000013634527579006925678
country226,4,5,0.00221853241606984119
country59,3,11,0.000009738948270719232627
country2,5,19,0.07019833913534422878
country221,6,12,0.000023373475849726158305
country148,1,12,0.000038955793082876930508
country174,2,2,0.000005843368962431539576
country54,1,30,0.000013634527579006925678
country185,5,19,0.00514606026624804252
country181,1,27,0.00057459794797243472
country175,5,12,0.00012855411717349387
country63,2,25,0.00016945769991051465
country161,3,12,0.00306192533631412674
country50,6,4,0.00017335327921880234
country61,3,31,0.00963766320870375261
country66,6,29,0.00600893108303376653
country102,5,29,0.00022204802057239850
country30,4,28,0.00039540129979120084
country194,4,15,0.00522786743172208407
country67,3,5,0.000007791158616575386102
country55,6,23,0.000027269055158013851356
country217,3,6,0.00585116012104811496
country215,2,5,0.000044799162045308470084
country190,4,21,0.000003895579308287693051
country206,1,10,0.01575567051236957454
country180,6,12,0.00079859375819897708
country166,4,8,0.00024152591711383697
country150,5,2,0.000001947789654143846525
country114,3,12,0.000003895579308287693051
country155,6,22,0.000003895579308287693051
country185,6,24,0.00499608046287896634
country51,5,28,0.00482857055262259554
country214,4,1,0.00568949357975417570
country197,2,12,0.000054538110316027702711
country66,1,29,0.00678999473434544899
country54,4,13,0.000017530106887294618729
country144,1,16,0.00161861320259353646
country223,5,29,0.00251070086419141817
country73,2,18,0.000056485899970171549236
country21,3,15,0.000003895579308287693051
country182,4,26,0.00019672675506852850
country172,4,13,0.000005843368962431539576
country174,4,27,0.000005843368962431539576
country164,1,22,0.00397933426341587845
country168,2,21,0.00278728699507984438
country182,3,22,0.00031554192397130314
country107,1,2,0.00172768942322559187
country129,4,28,0.000017530106887294618729
country115,4,23,0.000011686737924863079152
country85,1,5,0.00507983541800715174
country110,1,4,0.000050642531007740009660
country49,1,16,0.000060381479278459242287
country158,4,9,0.000007791158616575386102
country61,3,27,0.01134977031469619370
country229,4,4,0.00014218864475250080
country90,6,26,0.00029022065846743313
country5,2,29,0.00071678659272493552
country40,4,28,0.000001947789654143846525
country109,3,25,0.01999406079978658458
country167,4,18,0.000037008003428733083982
country75,3,7,0.000003895579308287693051
country125,1,7,0.000011686737924863079152
country130,2,28,0.000054538110316027702711
country71,1,4,0.00523955416964694715
country35,1,18,0.00075379459615366861
country210,2,17,0.000035060213774589237457
country197,4,17,0.000044799162045308470084
country142,4,21,0.00104791083392938943
country50,2,6,0.00017335327921880234
country138,4,12,0.00010128506201548002
country104,5,10,0.00300738722599809904
country175,2,12,0.00016556212060222695
country170,5,23,0.00028827286881328929
country196,2,21,0.000001947789654143846525
country219,4,14,0.00014997980336907618
country58,4,11,0.000062329268932603088813
country180,4,6,0.00086871418574815555
country148,2,4,0.000042851372391164623559
country218,3,12,0.000052590320661883856186
country227,5,11,0.00015192759302322003
country119,4,4,0.00015777096198565157
country42,3,23,0.00056096342039342780
country9,2,26,0.00149979803369076182
country1,5,15,0.000001947789654143846525
country145,2,25,0.00028048171019671390
country66,5,13,0.00642381027936640584
country51,6,16,0.00494349014221708248
country3,1,31,0.00457535789758389549
country129,3,16,0.000019477896541438465254
country14,1,1,0.00090766997883103248
country31,4,1,0.00011686737924863079
country8,4,14,0.000038955793082876930508
country121,1,8,0.000001947789654143846525
country191,4,17,0.000011686737924863079152
country119,6,15,0.00017335327921880234
country28,3,17,0.00091740892710175171
country162,6,2,0.000077911586165753861016
country74,1,17,0.00172184605426316033
country21,6,13,0.000005843368962431539576
country85,3,8,0.00496686361806680864
country35,6,3,0.00073626448926637399
country196,2,26,0.000003895579308287693051
country81,6,28,0.000001947789654143846525
country127,5,26,0.00214841198852066272
country115,3,17,0.000013634527579006925678
country177,3,30,0.00275807015026768668
country39,6,1,0.00072847333064979860
country45,2,14,0.00866376838163182934
country200,1,29,0.000003895579308287693051
country221,2,21,0.000027269055158013851356
country108,6,2,0.00821772455083288849
country46,4,5,0.00025516044469284389
country148,5,21,0.000037008003428733083982
country162,3,18,0.000042851372391164623559
country109,2,20,0.02111793543022758403
country217,6,2,0.00598360981752989653
country1,5,4,0.000001947789654143846525
country110,3,20,0.000079859375819897707541
country85,5,11,0.00409814943231865309
country86,4,4,0.000025321265503870004830
country37,1,23,0.00019088338610609696
country107,5,20,0.00180365321973720188
country94,3,22,0.000033112424120445390932
country54,6,17,0.000015582317233150772203
country137,4,3,0.00502724509734526788
country177,4,9,0.00279118257438813207
country77,5,29,0.00037397561359561853
country27,4,30,0.000001947789654143846525
country219,4,13,0.00015387538267736388
country10,5,12,0.000001947789654143846525
country8,1,1,0.000048694741353596163135
country107,3,2,0.00152706708884877568
country208,2,22,0.00044409604114479701
country18,1,12,0.00719513498240736906
country137,1,27,0.00443511704248553854
country65,2,13,0.000005843368962431539576
country58,5,8,0.000048694741353596163135
country91,4,14,0.000023373475849726158305
country94,4,27,0.000027269055158013851356
country96,2,20,0.000003895579308287693051
country78,2,8,0.00012855411717349387
country79,6,16,0.00016361433094808311
country172,4,14,0.000003895579308287693051
country20,6,21,0.01734311908049680946
country190,6,11,0.000001947789654143846525
country102,2,5,0.00024542149642212466
country119,3,29,0.00016750991025637080
country176,2,21,0.00191662501967754498
country216,4,13,0.000007791158616575386102
country167,1,13,0.000033112424120445390932
country18,6,16,0.00746782553398750758
country189,4,12,0.000001947789654143846525
country1,5,11,0.000001947789654143846525
country79,3,19,0.00012465853786520618
country210,3,8,0.000033112424120445390932
country169,1,10,0.00381182435315950765
country7,4,9,0.01344169640324668487
country231,1,12,0.000013634527579006925678
country109,1,3,0.01483631379561367898
country8,5,23,0.000054538110316027702711
country7,2,23,0.01190878594543547766
country221,5,26,0.000019477896541438465254
country34,1,25,0.000001947789654143846525
country113,3,13,0.00244837159525881508
country129,5,14,0.000017530106887294618729
country180,1,15,0.00087455755471058709
country157,3,26,0.00033307203085859776
country129,3,15,0.000021425686195582311779
country222,1,16,0.000017530106887294618729
country125,5,16,0.000009738948270719232627
country83,2,7,0.00124268979934377408
country180,3,5,0.00075963796511610014
country217,3,16,0.00580636095900280649
country167,1,30,0.000035060213774589237457
country120,3,8,0.01191462931439790920
country192,2,18,0.000003895579308287693051
country47,5,19,0.00011686737924863079
country159,3,29,0.01643934468097406467
country25,1,16,0.000007791158616575386102
country215,1,11,0.000035060213774589237457
country158,3,23,0.000005843368962431539576
country40,2,1,0.000001947789654143846525
country9,1,5,0.00157965740951065953
country107,4,8,0.00187766922659466805
country94,5,21,0.000029216844812157697881
country124,5,15,0.00554146156603924336
country49,4,13,0.000072068217203322321440
country137,6,9,0.00427929387015403082
country23,5,18,0.00972141816383193801
country206,4,28,0.01244442810032503545
country22,1,27,0.000054538110316027702711
country59,6,11,0.000013634527579006925678
country141,3,28,0.03319033570661114479
country115,3,2,0.000009738948270719232627
country60,4,6,0.00218931557125768349
country83,3,13,0.00134397486135925410
country125,3,26,0.000013634527579006925678
country148,2,10,0.000054538110316027702711
country176,1,28,0.00192441617829412037
country11,2,13,0.01523171509540487983
country199,3,4,0.000005843368962431539576
country31,4,13,0.00011297179994034310
country232,2,28,0.000005843368962431539576
country45,5,23,0.00933380802265731255
country217,5,7,0.00620371004844815118
country93,1,24,0.000001947789654143846525
country218,5,26,0.000060381479278459242287
country156,4,13,0.000015582317233150772203
country102,2,7,0.00025516044469284389
country5,4,17,0.00069341311687520936
country161,6,8,0.00210556061612949809
country185,2,21,0.00723993414445267753
country2,5,7,0.07474448018811596657
country124,4,8,0.00517917269036848791
country94,6,24,0.000021425686195582311779
country22,5,30,0.000046746951699452316609
country136,5,14,0.00016945769991051465
country210,4,2,0.000035060213774589237457
country33,6,4,0.00338525841890200526
country74,4,11,0.00134592265101339795
country211,2,22,0.00381571993246779534
country29,6,20,0.000003895579308287693051
country174,4,20,0.000001947789654143846525
country216,5,17,0.000011686737924863079152
country8,6,18,0.000066224848240890781863
country196,4,20,0.000005843368962431539576
country131,2,4,0.000003895579308287693051
country131,1,20,0.000007791158616575386102
country112,1,30,0.00037592340324976238
country151,2,4,0.000046746951699452316609
country210,3,5,0.000050642531007740009660
country156,4,11,0.000015582317233150772203
country191,6,12,0.000013634527579006925678
country108,2,9,0.01005449019469053576
country95,5,6,0.000021425686195582311779
country216,2,7,0.000011686737924863079152
country83,1,23,0.00135566159928411718
country177,4,1,0.00264315056067319973
country97,3,3,0.000011686737924863079152
country177,1,6,0.00252433539177042510
country39,4,3,0.00086871418574815555
country110,2,12,0.000066224848240890781863
country91,3,11,0.000025321265503870004830
country173,2,22,0.00016166654129393926
country109,6,18,0.01658737669468899701
country73,2,10,0.000056485899970171549236
country106,3,13,0.000091546113744760786694
country12,6,16,0.00017140548956465849
country214,1,21,0.00490842992844249324
country131,6,25,0.000005843368962431539576
country26,6,2,0.000019477896541438465254
country181,5,29,0.00053758994454370164
country65,1,22,0.000007791158616575386102
country139,6,7,0.00065835290310062013
country128,5,11,0.000005843368962431539576
country87,3,27,0.000015582317233150772203
country65,6,23,0.000005843368962431539576
country134,1,10,0.000007791158616575386102
country130,2,7,0.000083754955128185400592
country98,1,18,0.00013634527579006926
country180,5,25,0.00074600343753709322
country158,2,2,0.000001947789654143846525
country203,4,4,0.000005843368962431539576
country28,5,3,0.00073042112030394245
country172,2,2,0.000019477896541438465254
country160,3,16,0.00039734908944534469
country85,2,10,0.00540511629024917411
country4,1,19,0.000023373475849726158305
country2,4,6,0.07997819098880048218
country77,2,4,0.00037981898255805007
country175,3,14,0.00014608422406078849
country135,6,23,0.000037008003428733083982
country169,1,30,0.00383519782900923381
country101,2,23,0.00036618445497904315
country46,1,5,0.00028242949985085775
country208,6,19,0.00036813224463318699
country17,1,26,0.00015192759302322003
country14,1,30,0.00118815168902774638
country78,3,23,0.00015777096198565157
country45,4,26,0.01079075468395690975
country95,4,1,0.000015582317233150772203
country145,1,31,0.00027269055158013851
country156,2,4,0.000019477896541438465254
country104,5,11,0.00315931481902131906
country55,1,23,0.000019477896541438465254
country90,5,12,0.00027658613088842621
country27,5,7,0.000003895579308287693051
country97,3,22,0.000019477896541438465254
country16,3,28,0.00350991695676721144
country120,4,25,0.00990840597062974727
country114,4,8,0.000003895579308287693051
country89,1,26,0.000011686737924863079152
country9,4,2,0.00145499887164545335
country149,4,24,0.000097389482707192326270
country24,6,22,0.000001947789654143846525
country1,4,30,0.000001947789654143846525
country210,3,27,0.000027269055158013851356
country107,5,27,0.00172379384391730417
country190,5,3,0.000001947789654143846525
country209,4,13,0.01881759584868370128
country206,1,9,0.01597187516397954151
country111,4,19,0.00036813224463318699
country143,1,14,0.000001947789654143846525
country25,4,7,0.000007791158616575386102
country164,5,30,0.00335214599478155987
country34,1,28,0.000001947789654143846525
country25,6,18,0.000009738948270719232627
country211,5,22,0.00383909340831752150
country18,2,2,0.00789633925789915381
country164,4,6,0.00321969629829977831
country78,1,20,0.00012271074821106233
country141,4,13,0.02616271063446014653
country174,2,27,0.000005843368962431539576
country43,6,12,0.00723993414445267753
country66,3,10,0.00634979427250893967
country18,2,7,0.00733732362715986986
country101,5,6,0.00029411623777572083
country66,4,19,0.00592517612790558113
country160,3,11,0.00044799162045308470
country18,2,5,0.00753015480292011067
country4,2,12,0.000023373475849726158305
country204,5,7,0.000013634527579006925678
country79,6,22,0.00017335327921880234
country81,2,12,0.000001947789654143846525
country33,6,21,0.00315347145005888752
country111,3,1,0.00048110404457353009
country19,3,21,0.000015582317233150772203
country63,5,8,0.00014024085509835695
country85,6,25,0.00444875157006454546
country38,6,5,0.000001947789654143846525
country126,5,5,0.00051032088938568779
country180,3,6,0.00083560176162771016
country186,3,14,0.000003895579308287693051
country166,1,25,0.00024931707573041236
country38,1,29,0.000001947789654143846525
country163,1,3,0.000074016006857466167965
country179,1,3,0.00010323285166962387
country6,6,3,0.00295869248464450287
country175,6,19,0.00015582317233150772
country229,3,22,0.00013634527579006926
country5,4,11,0.00067783079964205859
country82,1,4,0.000005843368962431539576
country206,2,7,0.01417211752355062732
country8,1,6,0.000056485899970171549236
country147,3,31,0.00017724885852709003
country225,3,7,0.00015971875163979542
